index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
139757318_sector01_2_4,0.007545785315380295,0.1238921150930098,2.1792396166497743,0.025483287786931794,0.23171600000000048,0.16240399999999866,clean
159876878_sector01_1_2,0.0038068024018544757,0.07186908398588993,2.6838410984751975,0.011474956159441174,0.12103000000000108,0.11746974999999793,clean
165077877_sector01_1_1,0.0007628964654849228,0.013458583880789543,2.2877088929146794,0.0025633925370193117,0.025524500000001282,0.019326749999997617,clean
201175196_sector01_2_2,0.002914010952339597,0.05487017222611274,2.608538486693756,0.009724831672491325,0.10726224999999978,0.06767400000000023,clean
201230764_sector01_2_2,0.0052390973933250555,0.08835807012863868,1.9827349229945577,0.01716387527053069,0.16057449999999918,0.14170149999999992,clean
201311176_sector01_2_2,0.0037682986949695812,0.07280704803299726,2.448284471822274,0.011787819558467885,0.12833000000000006,0.11971349999999958,clean
204448665_sector01_1_2,0.0030728732478322706,0.0546664869714218,2.587253423917463,0.008962118988065032,0.08425625000000103,0.10160199999999975,clean
231096326_sector01_4_1,0.003754465655910184,0.07048981826735586,2.6600271749402515,0.012500246840061293,0.13028525000000002,0.09434399999999954,clean
234490695_sector01_3_1,0.001042851303461667,0.017968220309477714,2.557407149423691,0.0035130808746139026,0.034993500000000566,0.022872999999997035,clean
238173750_sector01_3_2,0.0018249346072639822,0.03267258277480067,2.8096432819097443,0.006122888698297592,0.06241950000000074,0.04033575000000056,clean
238892785_sector01_3_4,0.0028646103463293225,0.05619137379640029,2.7373620091281072,0.009207179485140174,0.10155450000000066,0.08695000000000164,clean
279743538_sector01_3_4,0.004836561778000087,0.08106719199899366,2.393000673846703,0.015383455132220619,0.14094325000000119,0.13247925000000293,clean
29579272_sector01_1_4,0.0017523533756583244,0.02847373024673942,2.2734136777323983,0.0055545017793090295,0.04774750000000161,0.046331749999996674,clean
307161934_sector01_4_3,0.004588023166094458,0.07483125470128324,2.0687012763139565,0.01519292034009803,0.14075224999999847,0.10413899999999998,clean
32158055_sector01_1_3,0.005087082750881013,0.08711850587516826,2.4034998285851543,0.01610892425818074,0.1506274999999988,0.13915099999999825,clean
355401479_sector01_2_2,0.0030047348266301274,0.05409886362776942,2.5879016768702683,0.0087206077444161,0.08215400000000095,0.1039902499999954,clean
382421564_sector01_2_3,0.0035467799807928357,0.06193101741386387,2.3462001699860413,0.01166319789623917,0.11483424999999947,0.09770725000000269,clean
441115441_sector01_1_3,0.0024874959278037485,0.0448521960100919,2.177206175676977,0.007033059767836013,0.06757649999999948,0.08784924999999788,clean
469908707_sector01_2_2,0.0035489719541449624,0.06457834925477404,2.72998581786003,0.011627903781813546,0.118780000000001,0.09558150000000154,clean
62220086_sector01_1_2,0.0024990994835179807,0.04639463777101396,2.316156655707735,0.007193667400867745,0.07199500000000114,0.0886962500000017,clean
70459245_sector01_1_2,0.004289414873572896,0.080060242439245,2.416088457032666,0.01439343672136782,0.15158124999999956,0.10910250000000232,clean
79249323_sector01_2_4,0.003063847697836368,0.05737904091847318,2.438333100882714,0.00880878803281966,0.08952949999999937,0.10936149999999856,clean
92142064_sector01_1_2,7.610713644422442e-05,0.0010687667956468742,2.3195361171441964,0.00024061930095789746,0.0019739999999996982,0.0015380000000000393,clean
