index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
115149342_sector01_1_1,0.002463051112542184,0.03526835358067698,2.445997741052412,0.006533524308009289,0.047958500000000015,0.06770875000000132,raw
115177265_sector01_1_1,0.0029957461073996717,0.050156705755790086,2.599426969924921,0.008417270154796824,0.07284749999999995,0.08715099999999865,raw
121487340_sector01_2_3,0.0018576409108342865,0.027031993112329015,2.480934059318241,0.00527825995884024,0.03948250000000009,0.04728074999999876,raw
126658008_sector01_1_1,0.001761995616441199,0.030154505931172117,2.563186904329166,0.0027615644455413098,0.025401999999999703,0.028751249999999118,raw
126746738_sector01_2_4,0.0005384325695921635,0.009275238577746545,2.105487693826502,0.0016121645597919575,0.016614999999999824,0.011324250000001257,raw
126892374_sector01_1_1,0.000863287770627135,0.012134849583563546,2.4759511085461305,0.002326813039487307,0.01701100000000011,0.0234747500000001,raw
126914624_sector01_1_1,0.0006866388030477037,0.010689864502375225,2.389611635830082,0.0020844843330657717,0.017717999999999456,0.017865500000000978,raw
129639703_sector01_1_1,0.0011512446292612866,0.01584793189498679,2.099418598565778,0.003044869508160004,0.023646000000000278,0.02336400000000083,raw
139457901_sector01_2_3,0.0009116345923520601,0.014780110704547234,1.6022105323810591,0.0022236051077707468,0.021241500000000357,0.0227345000000021,raw
139468357_sector01_2_3,0.0023214921022038197,0.03858810287439586,2.585946518374884,0.007129959366513108,0.06298600000000043,0.06908074999999769,raw
139697644_sector01_2_4,0.0006110866455742482,0.008638094438545388,1.8446718586144342,0.0018439847417249383,0.01705249999999925,0.007768250000001586,raw
139877639_sector01_2_4,0.00184627998597883,0.03329526910851986,2.649193602281457,0.005706516248904532,0.057164000000000215,0.049994749999999755,raw
140528199_sector01_4_2,0.0007352465021510046,0.011994394354609054,2.895071155565699,0.0024354578986016053,0.022109499999999116,0.012718999999997038,raw
140580094_sector01_4_2,0.0005167199243870204,0.009223220316960741,2.1170995896011444,0.0015754650739510513,0.01623299999999972,0.01153150000000025,raw
140580927_sector01_4_2,0.0007861185474758915,0.014078825495503482,2.292801160876828,0.00205439526472188,0.02192299999999925,0.01626100000000008,raw
140597652_sector01_4_2,0.00176088762452452,0.03206990985853554,2.4421062433689764,0.005111374733012844,0.05231200000000058,0.05058025000000299,raw
140630498_sector01_4_2,0.0012322862747079638,0.02109682312094942,2.512059746260218,0.003466948442369787,0.03178300000000078,0.03799774999999883,raw
140630515_sector01_4_2,0.0016692071044668625,0.029378438601715885,2.5943936233684153,0.0050624216650055585,0.04786849999999987,0.05095349999999854,raw
140657528_sector01_4_2,0.0015640434633159709,0.029339674499704163,2.518888475155231,0.004661527024740982,0.04859100000000005,0.05083725000000072,raw
140658832_sector01_4_2,0.0007651520560922847,0.013453895587433245,2.4353292409367855,0.0023750533347604652,0.02377699999999905,0.021863249999999113,raw
140663432_sector01_4_2,0.0010818099162101067,0.01430650095050797,2.4619069467547443,0.002905726881108145,0.01960250000000041,0.02483274999999807,raw
140663866_sector01_4_2,0.0007544914438256201,0.013427809821517719,1.7613313073319197,0.0020974847515476853,0.026882999999999768,0.010398500000000865,raw
140688216_sector01_4_2,0.0007304830900479501,0.012925564006031632,2.2406912803035595,0.0021486030759987613,0.02350700000000039,0.018418249999996306,raw
140756531_sector01_4_2,0.0006697273093122343,0.011910871000491964,2.5276682244402555,0.0020061890386469036,0.02021950000000139,0.015558999999999656,raw
140756533_sector01_4_2,0.003085294782671772,0.056632809198629425,1.6897181293496353,0.007711522657194215,0.07671099999999953,0.08081925000000112,raw
140759791_sector01_4_2,0.0003601782549260627,0.005929317507053798,2.0706137321255422,0.0008529034376016592,0.008182500000000203,0.006874750000001484,raw
140761085_sector01_4_2,0.0012546996698408724,0.02262267689529828,1.6754281646575795,0.0038909566106180094,0.047689999999999344,0.01956574999999816,raw
140761211_sector01_4_2,0.004055754361315174,0.07409545400099858,2.725460130816273,0.011475793421147273,0.11046250000000057,0.14054300000000097,raw
140798703_sector01_4_2,0.0022821125819828124,0.041866867070090505,2.3689705453591783,0.007064873960491206,0.07089600000000118,0.06048924999999983,raw
140800251_sector01_4_2,0.0007797041943381189,0.0114404397640226,1.842821227740884,0.0025089315304646378,0.02020150000000065,0.010915000000000674,raw
140800439_sector01_4_2,0.0009021580409382017,0.015749227499523896,2.236037907930434,0.0025588108660510307,0.024588499999998348,0.02793949999999512,raw
140804349_sector01_4_2,0.0009281204816364013,0.016531192753173246,1.9038726276443636,0.002914548001151821,0.03133750000000113,0.017910000000000537,raw
140829274_sector01_4_2,0.0007558620154820679,0.013756934914143107,2.582926626551231,0.002217188540972609,0.023953499999999295,0.01682999999999879,raw
140831368_sector01_4_2,0.00034308052334715473,0.005386247562214441,1.7871075609703662,0.000775498823661155,0.007838500000000082,0.005011500000001945,raw
140832155_sector01_4_2,0.0005064671792209814,0.009091768499441202,1.9953957930510802,0.0015319864419588906,0.01738950000000017,0.010429500000000758,raw
140861145_sector01_4_2,0.0014531696201392262,0.026274781352425253,1.6799103998732239,0.003965303018077101,0.03915100000000038,0.04167724999999933,raw
140891617_sector01_4_2,0.0005867985372064312,0.010110845475657377,2.212685101436115,0.0017318086305027612,0.016807000000000016,0.014327000000001533,raw
140940511_sector01_4_2,0.0004712500984794363,0.008118120498887764,1.7889378134624927,0.0013043827585783071,0.01299500000000009,0.010803249999998599,raw
140940880_sector01_4_2,0.0009088214683949816,0.015507704557028034,2.4279661270085886,0.0023245095356075967,0.021769499999999553,0.023811000000002025,raw
140941845_sector01_4_2,0.00043600120325756474,0.0074358493685789985,2.958304375832953,0.0012644802365303907,0.012977499999999864,0.008914500000003045,raw
140942174_sector01_4_2,0.000629564683588571,0.010273430317942388,2.0717699093758974,0.0017945115699047373,0.015596500000000901,0.017046999999998036,raw
