index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
115041428_sector01_1_1,0.0015099754658571452,0.025650617310884583,2.0513256653076337,0.005208419045895298,0.054261499999999074,0.030312000000002115,raw
115244624_sector01_1_1,0.0009074215588560273,0.015979979555072674,2.7600534491822084,0.003024319995865185,0.030392500000001377,0.02027299999999954,raw
126785897_sector01_1_1,0.0014667135580923429,0.027005628829758287,2.1448284831147557,0.005007207665334001,0.05506399999999978,0.030058999999997837,raw
139065852_sector01_1_1,0.0013326361698631757,0.01907705044509152,2.5476773052522312,0.003884994932433054,0.029975000000000307,0.028749249999998838,raw
139196568_sector01_2_3,0.0016928490541495967,0.027851078929582215,2.6006728520762104,0.005511461767103245,0.04750399999999999,0.037883499999999515,raw
139755015_sector01_2_4,0.0020287705203728846,0.03593085206232479,1.7293084313503044,0.005846279293935766,0.06407850000000082,0.03506999999999749,raw
141425837_sector01_4_2,0.010027679013507432,0.1604808788030954,2.6127200368743506,0.03552310336324438,0.2978804999999989,0.17434775000000258,raw
142087269_sector01_4_2,0.001158686421602218,0.01899824223631604,2.9473167606091937,0.003749682639282218,0.03496400000000044,0.02789149999999907,raw
143821670_sector01_2_4,0.001048470163737805,0.015864532555881248,2.820544414863878,0.0032931100986164667,0.035568500000000114,0.018159000000000702,raw
144443662_sector01_2_3,0.004832504240446844,0.07778489094491531,2.5159765620997723,0.0156421762502439,0.13362499999999855,0.12188249999999812,raw
147272322_sector01_1_1,0.007309145411057131,0.12037035272983175,2.51991815939883,0.023715034091464793,0.21003050000000023,0.18367749999999816,raw
150189964_sector01_4_4,0.0030084766492103365,0.05716689347016591,3.230277462960052,0.006691779964312561,0.07595700000000072,0.04731400000000008,raw
150274700_sector01_4_4,0.0027888303242010115,0.05201399055924181,2.6620589150303804,0.008069008417556426,0.08364199999999933,0.06744699999999781,raw
150437909_sector01_4_3,0.00204512631370016,0.03299166942571259,2.6290028324303405,0.003880845090029078,0.036489500000000064,0.019731250000003087,raw
159875384_sector01_1_1,0.0068153098059148985,0.10972878685678694,2.3680598630889964,0.023260587460310983,0.1912919999999998,0.1232337500000007,raw
161382475_sector01_2_3,0.0014572170177056065,0.021182535623163058,2.3081935069469814,0.005087744498067778,0.04452049999999996,0.024868500000000182,raw
167084562_sector01_4_3,0.0013126512715831429,0.02149346327919177,3.137640587349243,0.0044783875947319324,0.04009600000000013,0.0230247500000047,raw
167207809_sector01_4_3,0.0013714268299825736,0.018038460611659417,2.972174667718594,0.004241692189841814,0.03048800000000007,0.027022999999999797,raw
167250056_sector01_4_2,0.0018726133510437492,0.03141705759089665,2.9687709835572633,0.005209602131978194,0.04881300000000088,0.030905250000003548,raw
177080764_sector01_4_3,0.001876081318241519,0.032915514793860304,2.584875896727933,0.006390987261360683,0.059562500000000185,0.04034924999999845,raw
177387467_sector01_4_2,0.0024087140463158727,0.03981043909442346,2.5580093550784277,0.007674127669528959,0.06679749999999984,0.06564549999999869,raw
