index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
115041428_sector01_1_1,0.001498246796451981,0.0254508231606897,2.035573880975889,0.005171959452765773,0.05377849999999995,0.030144499999998686,median
115244624_sector01_1_1,0.0008852306332344072,0.015588325405101454,2.5696335818945464,0.002948597631187473,0.02896849999999951,0.020371250000000174,median
126785897_sector01_1_1,0.0013971135146880094,0.025723879573635918,2.256989727368357,0.004730140970727192,0.051712500000000716,0.02853874999999917,median
139065852_sector01_1_1,0.00132414677552194,0.018955543789639335,2.5407751419887443,0.0038492414083211176,0.029675499999999744,0.028580500000000342,median
139196568_sector01_2_3,0.0016711933724662797,0.02749344053632864,2.7065543999539075,0.005516362075959371,0.04788350000000108,0.03694749999999658,median
139755015_sector01_2_4,0.002011228222422808,0.03562044059363087,1.731160322390295,0.005747634337675314,0.06302050000000037,0.03421499999999966,median
141425837_sector01_4_2,0.01002143418158431,0.1603791336162799,2.6190757199428476,0.035512806056463564,0.29720699999999933,0.1731480000000012,median
142087269_sector01_4_2,0.001110722236957914,0.0182113310990851,2.7574648760541685,0.00359547247507446,0.0314634999999992,0.026451999999999032,median
143821670_sector01_2_4,0.0010440293375477312,0.015797351328844328,2.7406726182066676,0.0032935668036914918,0.035671000000000674,0.018038000000000665,median
144443662_sector01_2_3,0.0047723260431431725,0.07681132266216102,2.4808309005736024,0.015489046696150944,0.1328700000000005,0.12136575000000249,median
147272322_sector01_1_1,0.007274124636194642,0.11979037443677953,2.512899134670581,0.023668395532452657,0.20878349999999912,0.1786600000000007,median
150189964_sector01_4_4,0.003007804173978446,0.057154101350821586,3.230037473000761,0.006684734027480518,0.07595399999999941,0.04721699999999984,median
150274700_sector01_4_4,0.00278867079288682,0.05201101263223217,2.6625675275134326,0.008071345599382771,0.08364399999999961,0.0674279999999996,median
150437909_sector01_4_3,0.0020356365550449344,0.032838199039721155,2.610885449111974,0.0038737234729066096,0.03570550000000061,0.019248000000001042,median
159875384_sector01_1_1,0.006783169706559763,0.10921023350512489,2.376765175411,0.023147812227787803,0.1911100000000001,0.12312475000000234,median
161382475_sector01_2_3,0.0014274049399743312,0.02074893562209866,2.2558360287529204,0.004897738540086957,0.04452649999999991,0.02439775000000033,median
167084562_sector01_4_3,0.001285832452151457,0.021053969580245368,3.091999503272525,0.0044253170094360125,0.039175500000000696,0.02256699999999867,median
167207809_sector01_4_3,0.0013704439829529372,0.018025510989413258,2.9720608229802816,0.004237664525969614,0.030497499999999178,0.026989999999999625,median
167250056_sector01_4_2,0.0018674769392686827,0.03133085618826109,2.934051501550191,0.005189689465470754,0.04831100000000177,0.030628749999998206,median
177080764_sector01_4_3,0.0018569356126935898,0.03257897456564764,2.486533142116485,0.006332979267930026,0.059350499999998974,0.039699999999999847,median
177387467_sector01_4_2,0.0023934299840013998,0.0395580412419212,2.3526430519904693,0.007661999048606732,0.06695049999999902,0.06493125000000433,median
182910376_sector01_3_2,0.0008070596939524895,0.013926990196978241,2.832333479758975,0.0024771358799460406,0.02529449999999933,0.019064999999997667,median
183644726_sector01_3_3,0.0029325080676948644,0.05422701224077031,2.364905033474377,0.009675499002672429,0.12032199999999982,0.040467499999998324,median
201291281_sector01_2_2,0.006855962539658524,0.08473348184622256,2.621906187420021,0.023286355803630854,0.15439900000000062,0.10795899999999925,median
204449015_sector01_1_3,0.003989546020202032,0.06498362540384467,2.5820727561890404,0.011709005358654535,0.09817100000000067,0.1114937499999975,median
204497971_sector01_1_2,0.00626733677090019,0.11154490222933701,2.4250873335521774,0.021480993397231442,0.2093115000000001,0.1292042500000008,median
207081496_sector01_1_2,0.0012149733931212298,0.01742231048218198,1.8414628996351756,0.0008008369596995665,0.009690499999999602,0.004509750000000423,median
209312456_sector01_1_2,0.0019068663903346165,0.030106848172659816,2.483194700999515,0.005573419078242144,0.053767999999999816,0.029918999999999585,median
211379077_sector01_1_4,0.0016437448280401188,0.02917362157377404,2.423054452421539,0.004429919379692902,0.04750800000000055,0.039141999999998234,median
214198381_sector01_1_2,0.012641314827034955,0.1956698326670562,2.9197377340805204,0.04934311558900046,0.3983454999999996,0.10618249999999918,median
232058238_sector01_2_1,0.0019261334277603582,0.03505191025058885,2.8023733095779297,0.006517225322697761,0.06795499999999954,0.03967375000000217,median
232063593_sector01_2_1,0.008921166240153997,0.12363346910072263,2.3567777324513486,0.02959565838965256,0.20878899999999945,0.16904649999999855,median
234284423_sector01_2_1,0.0035808176363077665,0.06528169039088386,1.838228485260198,0.007688576891529672,0.0749985000000013,0.062058999999997866,median
235005703_sector01_2_2,0.0029319406176463226,0.04642307920208466,2.7007487038662634,0.010057995767696956,0.08936149999999987,0.04339549999999903,median
237318923_sector01_2_1,0.001797575444045453,0.03069178785083863,2.3765799879815006,0.0053924211569141844,0.04930199999999907,0.04538100000000256,median
237886095_sector01_3_1,0.0037754330068493825,0.06697694540407693,2.503606689294728,0.011842596374969231,0.1245895000000008,0.11036649999999781,median
237909088_sector01_3_1,0.001314108521529695,0.020693950694430207,3.4516412298406833,0.0051699276064662535,0.04430949999999978,0.010631999999999309,median
237920541_sector01_4_1,0.0011902091158033027,0.0189984431055622,2.2132829272904027,0.0036934090797957264,0.031123500000000526,0.028901000000001176,median
237925204_sector01_4_1,0.007085984084994989,0.111261604201507,2.8115238475232425,0.024665673714760746,0.20770399999999967,0.1415387500000005,median
25078924_sector01_4_1,0.0011430238381052176,0.017250714271904215,2.564726727831518,0.0036125124402980628,0.03709300000000049,0.019257749999997742,median
25079231_sector01_4_1,0.0007628538356708594,0.012658377978006178,2.6919742684787624,0.002242542862437733,0.020432500000000076,0.019959999999997535,median
255546550_sector01_4_4,0.0021769097037370646,0.038803135495753545,3.3873527946293613,0.0076835854374441214,0.08302750000000003,0.030934000000002015,median
257711362_sector01_3_4,0.002767230921619642,0.0529563195191468,2.8024067137126085,0.009050937448583794,0.09619900000000037,0.07411499999999904,median
260368551_sector01_4_4,0.0019527873379068805,0.03222983130563163,1.4131084862822338,0.0054157951735007035,0.048105500000000134,0.04804799999999787,median
261061626_sector01_4_2,0.00060846581980562,0.01021520407527537,2.421781102163035,0.0020044534275241847,0.018609500000000168,0.013077250000002039,median
261105201_sector01_4_2,0.007310333536408343,0.09402692885137162,2.3036451615249316,0.02259853383716047,0.148212,0.17187700000000028,median
265489698_sector01_2_1,0.00203936190176341,0.026899323748453077,2.306993828500639,0.007315504680814834,0.05570400000000042,0.027095250000000348,median
267023264_sector01_2_2,0.0014194213239316843,0.02321151175382538,1.9038575979149257,0.004322623113790587,0.03709249999999997,0.03626325000000108,median
270428717_sector01_4_2,0.0013593378386337898,0.022697289935927553,3.1964398033022454,0.004698974493036161,0.0436740000000011,0.02541574999999696,median
271503236_sector01_3_1,0.002085135847146321,0.03329112393447646,2.5145802452379167,0.006814851699274183,0.057375499999999136,0.05238549999999975,median
271643155_sector01_4_2,0.00132138905716059,0.020855307165153714,2.5604330061697667,0.004290709629231129,0.035503999999999536,0.027333999999999747,median
271810835_sector01_4_2,0.0008843662399143124,0.014102114399514868,2.614270297174211,0.002865286112309294,0.030161500000000174,0.016339000000000325,median
273984867_sector01_3_3,0.0011557632883303507,0.0185449309427031,2.592457742003025,0.003334853813399922,0.028167500000000345,0.024506750000000466,median
273988933_sector01_3_2,0.0026724025410583183,0.048372307315805406,2.9616080427146922,0.009112864513336979,0.08925100000000086,0.06270299999999907,median
277771645_sector01_2_1,0.0020798302649872244,0.03600086512584086,2.99058709909284,0.0058880518093989915,0.07873850000000004,0.020247750000002895,median
277775032_sector01_3_2,0.0035738838109277984,0.05618151405456599,2.767411594679907,0.011081296044094744,0.13277800000000006,0.0457920000000005,median
278515409_sector01_1_2,0.0020137078098530566,0.0352668832922473,2.1781910092914774,0.005916257408733813,0.058066999999999425,0.04634524999999812,median
278822321_sector01_4_4,0.0013491980008750314,0.020108303907900804,2.853853412984489,0.004180324150439887,0.03510800000000014,0.032735999999999876,median
279638793_sector01_3_4,0.0012287017056861812,0.02024213887561002,2.568757267317649,0.00368890841090552,0.032032499999999686,0.03556899999999885,median
279673728_sector01_3_4,0.000786134123188101,0.013785603200356407,2.7676797283891594,0.0027265853449730945,0.028615499999999017,0.014109999999998735,median
280723416_sector01_3_2,0.0010003168291084588,0.015833488501969122,2.9914482170260173,0.003613616502870875,0.03228649999999966,0.011815999999999605,median
281815201_sector01_3_1,0.003902270714904379,0.07640852442114472,2.6798240615309448,0.012648939965830238,0.1378629999999994,0.11626499999999851,median
290404418_sector01_3_2,0.0019217770195957707,0.033528648649617944,2.436445097800944,0.005513266442512267,0.053786000000000556,0.038607999999999976,median
29830480_sector01_4_1,0.003223149624030686,0.060334981696661565,1.7417406720254334,0.009852572290271415,0.09894049999999943,0.08222600000000213,median
