index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
140687857_sector01_4_2,0.0031863469818111958,0.05272754243844325,2.785708977247974,0.008759419242181286,0.0747529999999994,0.10458500000000015,raw
142109122_sector01_4_2,0.00244926796212145,0.043902860528648065,2.361045806882845,0.008216035818093157,0.0868474999999993,0.056079000000000434,raw
150106606_sector01_4_4,0.0018527135065655803,0.029257102413589378,2.619280038014033,0.005998750582495185,0.04918899999999926,0.03213199999999894,raw
150270037_sector01_4_3,0.0028039217636499285,0.04754376600089324,2.868699185311946,0.007861017248110927,0.06875950000000053,0.08791524999999822,raw
167167404_sector01_4_3,0.0011908789026644335,0.01990602654898591,2.402507016722212,0.0030554580441192504,0.027389499999999956,0.030728249999999235,raw
267428681_sector01_3_2,0.0046783573373605425,0.0829168057824065,2.0735669170139803,0.012145166012584122,0.11401299999999992,0.14278300000000144,raw
269792822_sector01_3_3,0.0021093464676110326,0.03245282135434135,2.8004781953006965,0.006184352937942981,0.050210000000000754,0.06010400000000082,raw
271642238_sector01_4_2,0.0019289515453758022,0.03287671826041297,2.8122262510817166,0.005854920500074132,0.052895499999999984,0.06077424999999792,raw
276861305_sector01_4_1,0.0025357648466002155,0.043198997757912735,2.7252678020210372,0.007764940347416182,0.07174849999999999,0.07629950000000107,raw
277316247_sector01_4_1,0.003057408551160104,0.05657616634826998,2.791276253485125,0.009537067722071444,0.09418900000000008,0.09309425000000005,raw
278863994_sector01_4_4,0.002124516485074652,0.03933387191368115,2.8078574805395426,0.006606231502160356,0.06763949999999852,0.06547999999999732,raw
293347406_sector01_4_3,0.0011290541122547628,0.01596678077556916,2.5628318509043604,0.0031627712800456195,0.024616500000000485,0.02856375,raw
306470448_sector01_4_3,0.0012835193882712154,0.02116606182369942,2.6858332589757095,0.0032362958936694784,0.029981499999999883,0.025126000000003756,raw
306577678_sector01_4_3,0.00044585000083390274,0.0068603767914672195,2.3046759878005667,0.0012370713645048293,0.010476500000000222,0.00815499999999858,raw
306580505_sector01_4_3,0.0008094841751212216,0.012763490148391787,2.63916964457009,0.002323009870366071,0.020894499999999816,0.021820999999999202,raw
309701876_sector01_4_1,0.0015291598734985083,0.025214060540335544,2.7954238846050745,0.004517188945105389,0.04125599999999885,0.042985500000003896,raw
349413748_sector01_4_3,0.0025685994281324487,0.044916239273727766,2.5353080606920573,0.007301512512058131,0.06815650000000062,0.0760522500000036,raw
350434368_sector01_4_4,0.0014372193887130839,0.02174922841648653,2.694558859813558,0.0038272690074816675,0.03145199999999981,0.04147200000000062,raw
350518415_sector01_4_4,0.0013427924799267233,0.02261427987832174,2.7190157158028248,0.0039043483924679928,0.03597850000000058,0.040456999999999965,raw
364588437_sector01_4_2,0.001860310949686314,0.03213320252333375,2.8739872664403436,0.005759906107067911,0.05245700000000042,0.044152500000002703,raw
373767115_sector01_4_2,0.0069260271020393106,0.1233708567885633,2.3937880952327997,0.020057098540766725,0.1980935000000006,0.21330674999999744,raw
394216280_sector01_3_2,0.0023568160597477548,0.03999412216278362,2.596399869707652,0.006774893961857283,0.06123550000000044,0.07387999999999906,raw
