index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
114952185_sector01_1_1,0.0030163860679532917,0.05861753070278627,2.0773574330232116,0.008779293064302796,0.09570850000000064,0.09407425000000202,median
115044961_sector01_1_1,0.003037519249183633,0.05408552544478724,2.6943407448548635,0.008855004503977311,0.08358000000000132,0.10276275000000012,median
117516418_sector01_2_3,0.002597046134849794,0.04828690318169483,2.2867696934539383,0.007416025895819416,0.07355599999999995,0.09250099999999861,median
126700921_sector01_1_1,0.0031717283195923053,0.057064309793844734,2.650279918511199,0.008887252129369982,0.08424449999999872,0.1117360000000005,median
126702782_sector01_1_1,0.005214556817435662,0.09629695897439162,2.076164526779319,0.011506330286261659,0.1130380000000013,0.14396849999999972,median
126876746_sector01_1_1,0.0026780418613124132,0.0491978658549746,2.6257914228659374,0.007944301379150798,0.07940900000000006,0.08563574999999801,median
126917452_sector01_1_1,0.004634042813186319,0.08681351998851528,2.2760954218266107,0.013384880359633937,0.13351850000000098,0.16417325000000105,median
129650555_sector01_1_1,0.0027898242352466813,0.04712597348640304,2.5353800554175385,0.008011840681359694,0.07045549999999956,0.09034200000000325,median
139113803_sector01_1_1,0.004753318008819519,0.08741460584294335,2.2731622428107463,0.011913018633597176,0.11584499999999842,0.15429549999999992,median
139149615_sector01_2_3,0.004556714588649116,0.081309772718278,2.6336364617977095,0.012688698028953447,0.11756300000000053,0.1538137500000012,median
139284877_sector01_2_3,0.002079394556553836,0.03832607048596633,2.7471637518919887,0.006134191474165031,0.06131650000000022,0.07022750000000144,median
139322427_sector01_2_3,0.0038970569849787018,0.06562578560846856,2.6204717956541024,0.011243631145111304,0.10168649999999957,0.12938424999999754,median
141413947_sector01_4_2,0.0013372370034142544,0.02515374464855213,2.822150676652974,0.0035403313892654574,0.0369205000000008,0.03167750000000069,median
141607295_sector01_4_2,0.001647982298803193,0.02614105104717335,2.592629041719661,0.004356840317804542,0.03579650000000001,0.04652850000000086,median
141829357_sector01_4_2,0.003453469288017637,0.0634724649482927,2.542213684818497,0.010267192306109915,0.10063999999999851,0.11777000000000015,median
141870888_sector01_4_2,0.007424721009837333,0.11275400826817158,2.5648265209200023,0.02170782644273147,0.17169450000000008,0.2083895000000009,median
143923654_sector01_2_4,0.006661933141702079,0.11104854195029565,2.520447352098588,0.01856252741504602,0.1586855000000007,0.21876999999999924,median
144463049_sector01_2_3,0.007119247745038617,0.13280479776507567,1.931475805584555,0.014192166333913292,0.14906050000000093,0.15752950000000254,median
147132391_sector01_1_1,0.004617315382573764,0.08672962193574242,0.817465742764656,0.009944592163412544,0.10050550000000058,0.12498300000000029,median
147164168_sector01_1_1,0.005714322270913185,0.10256054332511656,2.5784999608335957,0.01599290095458313,0.14755049999999947,0.2011279999999971,median
147303819_sector01_1_1,0.002911620809821286,0.05579438951180526,2.5500684010858836,0.007872809189881213,0.08390950000000075,0.08444074999999884,median
147332983_sector01_2_4,0.005178774774859189,0.08994095692301476,2.6086440411593586,0.014162004492774776,0.12763299999999944,0.18447000000000102,median
147419777_sector01_1_1,0.003675523657478723,0.06803290384774213,1.2701261718803396,0.00910286177604078,0.09199399999999969,0.11078399999999888,median
149157649_sector01_4_1,0.0024356822729850636,0.04216454847696595,2.457661640371752,0.006808286253267875,0.06227500000000141,0.07677125000000018,median
