index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
114919290_sector01_1_1,0.0014818115349854253,0.021052615680257923,2.314553831011057,0.004855132082063094,0.03682300000000005,0.027539499999999606,median
115113456_sector01_1_1,0.001520380171235864,0.02451877367810885,2.210435784982186,0.004020738828522908,0.03365849999999959,0.041830000000004475,median
126784664_sector01_1_1,0.0014525256049227912,0.02151950961824471,2.1567233730056516,0.004288749253519068,0.03334899999999941,0.026204750000001553,median
139369466_sector01_4_1,0.00030925253845613703,0.0050585828888538254,4.779167724538526,0.00037469744969127847,0.004311499999998247,0.0022672500000027185,median
139934914_sector01_2_4,0.0003637058369063017,0.005795559916876817,0.9445976475988483,0.0004902091839507756,0.007872500000000393,0.0026410000000005596,median
140608983_sector01_4_2,0.0004553546343189017,0.008289500308385774,2.7644260816521538,0.0013995303460041697,0.015061499999999839,0.009464999999998724,median
140756348_sector01_4_2,0.0004436976987333908,0.007688737414243101,1.6411784495737185,0.001216669310199103,0.012322000000001054,0.011446500000001691,median
141090468_sector01_4_2,0.0006026177818544254,0.01085011885599237,2.1595858414451246,0.001577072978764592,0.017248999999999626,0.012292249999998006,median
141122264_sector01_4_2,0.0008602348477719488,0.014861961490362816,2.4075665921012215,0.0025247303511800757,0.023408500000000387,0.027063749999999942,median
141532005_sector01_4_2,0.0007258042484498113,0.012418310825886717,2.393568062779543,0.001995894117253084,0.01851450000000021,0.020775500000002722,median
141622258_sector01_4_2,0.0010967213728052402,0.016583364205137497,2.349241231282898,0.0030718257929698537,0.024315999999999782,0.0271707499999998,median
141807629_sector01_4_2,0.0007497671075299295,0.010904112909667503,2.085923995511172,0.001934043885285239,0.01500199999999996,0.018331249999999244,median
149306598_sector01_4_1,0.00034831438091186993,0.005783327018306267,1.6210491267929987,0.0010137179856679747,0.010765499999999761,0.0074195000000010225,median
149479287_sector01_4_4,0.000428782945373721,0.007605455769076724,1.697678332742488,0.0011485224049535005,0.011978000000000932,0.007615999999998735,median
149930329_sector01_4_4,0.0011143047761586443,0.016873869809570945,2.1561399871081615,0.002991575733828662,0.0235814999999997,0.02890599999999921,median
150167673_sector01_4_4,0.0005602131361038212,0.008233622396134411,1.7261436600760756,0.0012144407125599388,0.009589499999999695,0.009503999999999735,median
150432035_sector01_4_4,0.000881256478896322,0.013321296578766299,1.974080625370565,0.00209495423229981,0.0164894999999996,0.026531999999999556,median
150442159_sector01_4_4,0.0008590267693771072,0.011396767550926593,1.9221585729641328,0.002164805974798257,0.014811500000000422,0.019274000000001124,median
167126714_sector01_4_2,0.0006225352441919189,0.010881351988415906,2.194955898687913,0.0019464371101989108,0.020572999999998842,0.012761999999998608,median
167344375_sector01_4_2,0.0005352537100913828,0.00925419194325568,2.1783685350863604,0.0012968975741286953,0.01278450000000042,0.011447000000000429,median
167814241_sector01_4_3,0.0009612763318804426,0.013935775193611178,2.1516867745243298,0.0027610098743889653,0.02206550000000007,0.02190699999999879,median
176873423_sector01_4_2,0.0014702967553893995,0.022876438331921163,2.4901318797749683,0.003882471453209788,0.03149349999999984,0.04270499999999977,median
179036498_sector01_4_1,0.0005800204692142428,0.01002132860949254,1.769433327311793,0.0011803613979166011,0.012501000000000317,0.0071875000000005684,median
179236284_sector01_4_1,0.00041778712041638664,0.006996738497665542,2.0670924852755848,0.00113430733924781,0.01120449999999984,0.008448250000000712,median
179236313_sector01_4_1,0.0004687046825150724,0.007974981822575937,2.2873022204062727,0.0013636516292904852,0.013380999999998977,0.010314000000001045,median
179248329_sector01_4_1,0.00028200048950984626,0.004392236870432821,1.6254119688610267,0.0007114159726882885,0.007298999999999722,0.004765750000000679,median
179439665_sector01_4_1,0.000706676861176757,0.011848185463341918,1.8024335879178197,0.0012747078277623128,0.013549499999999881,0.009081000000001893,median
179441885_sector01_4_1,0.0002906504433328083,0.004886831024009315,2.0523602395818674,0.0006392572530167501,0.007016000000000133,0.004253000000002061,median
179640661_sector01_4_1,0.0003191516548857881,0.005226624333085171,1.786801466147628,0.0006078321870223377,0.0062955000000002315,0.003886250000000757,median
180206506_sector01_3_2,0.00027432369331513554,0.00442257778791276,2.318384616443433,0.0008154716185545454,0.00815999999999839,0.005583999999998923,median
180796314_sector01_3_2,0.0003171596670550192,0.00475454440692418,1.715292539089908,0.0008109928929218003,0.006946000000000119,0.004025999999999641,median
181043735_sector01_3_2,0.00032997050013368193,0.005195148730973597,4.055566862710704,0.0005895018617168529,0.0061109999999997555,0.003707000000000349,median
181043751_sector01_3_2,0.00031622879734255244,0.004735214825194694,1.5516879753481803,0.0004805117587137349,0.0055434999999999235,0.0025060000000003413,median
181043826_sector01_3_2,0.0006396352975118752,0.009363624350908954,2.064630189151697,0.0015779487772604297,0.014785499999999452,0.012000999999999706,median
181880014_sector01_3_2,0.00025044531769054327,0.003762830951828408,1.3312879916983806,0.0005940387265328181,0.005761999999999823,0.00400699999999965,median
182300778_sector01_3_2,0.000247964951508611,0.0036521283253127374,3.000977793773871,0.0003439005986722176,0.0034239999999998716,0.002112000000000336,median
183642317_sector01_3_3,0.00044111613585982585,0.0068168191648432346,1.7398744679824094,0.0009657776414450721,0.008862500000000217,0.006818250000000248,median
183645197_sector01_3_3,0.00038612453516031104,0.006007240277268117,1.2121498532438697,0.000724949951584233,0.00821900000000042,0.005342999999999876,median
212324808_sector01_1_4,0.0021513515568431013,0.030653420919969556,1.7837686622572193,0.004728553283455035,0.047937499999999744,0.028734000000000037,median
220564862_sector01_3_4,0.001388008286343716,0.020945043462591108,2.108660378654637,0.003313295710939694,0.028153873035995147,0.03958616276333693,median
231663104_sector01_2_4,0.0015049312466171654,0.023697941456262375,2.2898114845865605,0.004709543030765618,0.03976000000000024,0.033946999999999505,median
238817020_sector01_2_1,0.003463682127031863,0.0411477209987031,2.452648595183727,0.009689849133678393,0.05929599999999979,0.07150450000000141,median
259901939_sector01_3_4,0.0004991334172554352,0.007016033219860849,3.681056763429571,0.0006741674554839354,0.007087499999999913,0.003766999999999854,median
259903226_sector01_3_4,0.00041644682499735716,0.005984379635975876,5.104265886618321,0.0003686298438602115,0.004862000000000144,0.001647000000000176,median
