index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
309250520_sector01_4_3,0.0004990676585487643,0.007847549416547705,1.6138361576780156,0.0010460222773872924,0.011796999999999613,0.006425249999999494,raw
309251522_sector01_4_3,0.0013759361215335722,0.02009095864826008,2.5171393947677596,0.004046108054330097,0.030783500000000075,0.034058749999999804,raw
309473063_sector01_4_3,0.0023541930658778363,0.03255477954942231,2.463840674273078,0.0071163457188751465,0.0505665000000004,0.04833924999999972,raw
309557859_sector01_4_3,0.002823568267924141,0.04497879830498457,2.1716394215819594,0.008277407602778864,0.0731130000000002,0.0782947500000013,raw
309627145_sector01_4_3,0.0015456036998452239,0.022881123175286247,2.159410367293701,0.00405016943075846,0.03466900000000006,0.04124025000000131,raw
309701185_sector01_4_1,0.0006537230939718821,0.011572156497469422,2.118287436043747,0.0020429537235104995,0.021037999999999002,0.014485499999999263,raw
309759430_sector01_4_1,0.0004745035089984843,0.007603116502460819,2.04057881085191,0.0011090424682206113,0.009932500000001454,0.006724999999999426,raw
31103327_sector01_4_1,0.0003901282956049048,0.006002927427960523,1.8469737642841013,0.0008520651726518059,0.008732999999999436,0.00488874999999922,raw
31105042_sector01_4_1,0.00030877892557900575,0.004932678013966996,2.9481528682443354,0.0008414326125746796,0.007793500000000009,0.0057562500000010175,raw
31265277_sector01_4_2,0.0003561214851185494,0.005694468427880693,2.2398885137100977,0.0007548563388624126,0.007095500000000143,0.005347999999999686,raw
31600750_sector01_4_2,0.0003917425624758978,0.006854662688315086,2.405064165495053,0.0010726914474202289,0.011715999999999838,0.007906750000003626,raw
317057611_sector01_3_2,0.0009550961854609143,0.014437009517919123,2.448077335038435,0.0028727643958177318,0.02348199999999956,0.022055999999999187,raw
320952306_sector01_1_1,0.00206469948033606,0.026428300879293144,2.238654458034888,0.005593851414499291,0.04027549999999991,0.041752749999998784,raw
320963180_sector01_1_1,0.0006202507135887125,0.009225853652842399,2.1737095038905667,0.0015047492956300277,0.01382049999999957,0.01182125000000056,raw
348899493_sector01_4_3,0.0028050191124788845,0.03627752610442145,2.665578902174548,0.008597578859635625,0.0572834999999996,0.0522235000000002,raw
348991497_sector01_4_3,0.0012195274243929203,0.01826657224278897,2.6238754977941636,0.003379569390140763,0.027475499999999542,0.031215250000000694,raw
348998242_sector01_4_3,0.0032606249022297993,0.05273937512220722,2.6904322077164675,0.008624900153291476,0.07105050000000013,0.10599724999999793,raw
349274430_sector01_4_3,0.0005943160526451647,0.008331325861477343,2.2425390130642806,0.0012518136870646032,0.010897500000000448,0.01039500000000082,raw
349483772_sector01_4_3,0.0074299382655278285,0.10588907394407875,2.7789455211404617,0.021058855451774997,0.15490799999999982,0.1994750000000014,raw
349646283_sector01_4_3,0.0004439604765336272,0.0069418010365139265,2.128522519722125,0.000932106114649397,0.009548500000000182,0.006819250000001276,raw
349766008_sector01_4_3,0.0011383225349212247,0.018070319344379384,2.4348921856377244,0.003298086670498788,0.027075499999999586,0.02717975000000017,raw
349768703_sector01_4_3,0.0006709210222527881,0.009830904571820702,2.216452714955814,0.0016978641209190167,0.014307499999999251,0.017011249999999478,raw
349768782_sector01_4_3,0.0010119676478386151,0.014962786195817531,2.3018272996527034,0.002829266102733703,0.02182100000000009,0.02459900000000026,raw
349791097_sector01_4_3,0.0008938338841326422,0.014501397069643845,2.502605125503215,0.002806516118924806,0.02456550000000135,0.01842800000000011,raw
349830517_sector01_4_3,0.0021736653918171993,0.032086549227665045,2.5567458048404097,0.005874231650581416,0.04744849999999978,0.05831000000000053,raw
350029145_sector01_4_3,0.00047691067572805715,0.0067433225835619465,1.8232368981225362,0.0008447715930415924,0.009027999999999814,0.006461749999999711,raw
350031275_sector01_4_3,0.0008805392554899753,0.012343223861081774,2.3937503761246863,0.0024540471815724923,0.018101500000000215,0.01758999999999844,raw
355652542_sector01_3_1,0.003231638806308641,0.05011126849985415,2.62988724351193,0.008824894745692312,0.07051600000000047,0.10234400000000043,raw
358111360_sector01_4_2,0.00146196924908735,0.02054958441117768,2.4343863037209124,0.00454961784931393,0.034099000000000323,0.033065000000000566,raw
358507827_sector01_4_3,0.0005815345451275001,0.008989807251497792,2.7701885543728184,0.0015826250462025035,0.013118500000000033,0.013549250000000512,raw
364304959_sector01_4_1,0.0005304707852076015,0.009000979066720365,1.2811663574528427,0.0015139675099048614,0.0143184999999999,0.012654749999999382,raw
373432359_sector01_4_2,0.0003372454481339798,0.005400325324825018,2.0821135565170406,0.0006417857944207499,0.006147499999999084,0.004503749999997808,raw
