index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
238869272_sector01_3_2,0.0005801525346255639,0.00793886084491701,2.8118838507855215,0.0016600693253427704,0.011746750000000361,0.015162999999999371,clean
270304671_sector01_1_3,0.00066397742165292,0.00917087659522897,2.7369775055445755,0.0021507872388698977,0.01552349999999958,0.01120949999999965,clean
277688819_sector01_2_1,0.0009102661813313389,0.010529625781671832,2.9366744625858705,0.00321455640616898,0.020242500000000163,0.009771499999999378,clean
306893839_sector01_4_3,0.0010447128193736628,0.013035212215167118,2.7340551897661207,0.0030363259718534353,0.020309750000000015,0.024831999999999965,clean
308452159_sector01_4_3,0.0002783666549479697,0.004041377127848779,2.4995778326960587,0.0008060081463238806,0.006170250000000266,0.007330999999998866,clean
309148260_sector01_4_3,0.0007607939758685411,0.01091845773302026,2.870382412527758,0.0022297084481376814,0.016718500000000525,0.01730699999999885,clean
327597288_sector01_2_1,0.0019575182749202325,0.022990566881783487,2.371896418876894,0.00540685217547644,0.03272850000000016,0.04609375000000071,clean
348898673_sector01_4_3,0.0004089481710487549,0.005751258647967297,2.7039926175541065,0.0014318407334050834,0.010749499999999301,0.006541999999999604,clean
349409844_sector01_4_3,0.00037638426373036644,0.004316903467646425,2.7193366162361885,0.0012025346696535135,0.007398000000000238,0.006657500000001093,clean
350146577_sector01_4_3,0.002754534240651933,0.03515653021295187,2.5714671437181678,0.007822091497362819,0.05169849999999876,0.06488600000000133,clean
355650641_sector01_2_2,0.0009407431739989784,0.010914109642423923,2.3256926020626953,0.002609468073583605,0.015419000000000516,0.02191599999999916,clean
358467700_sector01_4_3,0.0009664041719883984,0.01321536656724524,2.4746994697119145,0.0032377898787932426,0.02345649999999999,0.016761000000000692,clean
364424408_sector01_4_2,0.00046651147169609523,0.006712280148652471,2.615582555822506,0.00134093108578727,0.010012500000000202,0.0120155000000004,clean
369220372_sector01_1_1,0.0004197232542273696,0.006135880430294478,2.592075940321927,0.0013162712420351859,0.010317999999999827,0.009235999999999578,clean
382512330_sector01_4_3,0.000671574851262874,0.008893038016337704,2.670109800819057,0.002041266272180391,0.014271500000000437,0.014791750000000548,clean
392761412_sector01_3_2,0.00047796646236577205,0.006293323738151518,2.4722532478483243,0.0013775187452145829,0.009295999999999971,0.011911500000000075,clean
404807716_sector01_4_2,0.0003853935648720692,0.005387591336191586,2.4700937648010513,0.001167932105281881,0.008719750000000914,0.009859999999999758,clean
410451777_sector01_4_3,0.0003203701746817846,0.004217462897543937,2.5297919572519807,0.0010409443425199562,0.007234500000000033,0.0060909999999996245,clean
41259805_sector01_4_2,0.0007308838148783457,0.009663201344255442,2.760750662266369,0.002305990110303317,0.015901500000000013,0.015245750000000058,clean
441155956_sector01_1_3,0.002643986518049109,0.036319751871883715,2.7400439052919694,0.007368619890571248,0.05255449999999939,0.07195399999999985,clean
92705248_sector01_1_1,0.0005521785512751804,0.00743198832908384,2.664996130538087,0.0016204799182182603,0.011496499999999799,0.013813999999999993,clean
