index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
126602919_sector01_1_1,0.0026059684416391386,0.05028501635493645,2.0684572996896136,0.00805869100811368,0.08756149999999963,0.08204500000000081,clean
126659093_sector01_1_1,0.005017500819684064,0.06818552332410663,2.4472337325804006,0.014106446038110305,0.09963450000000051,0.13198500000000024,clean
140760672_sector01_4_2,0.0007987746697578977,0.014153057913838986,2.743733423790635,0.0026072864275379646,0.02632100000000115,0.020315000000000083,clean
141911296_sector01_4_2,0.0027170939565076056,0.048455105171900124,2.6115744997820802,0.007886582330238121,0.07338199999999873,0.08803049999999857,clean
143927568_sector01_2_4,0.005930906534056771,0.10144479785605612,2.0987842753488564,0.017924388494324123,0.15759049999999952,0.17665675000000292,clean
177387115_sector01_4_2,0.002404480981078004,0.04272689101686254,2.2786164986218296,0.00725015433967392,0.06828725000000091,0.07182399999999944,clean
197612799_sector01_1_2,0.001693753674881806,0.03181377855947057,1.8678301024384003,0.005389202079852841,0.06030699999999989,0.04422550000000314,clean
220570717_sector01_3_4,0.002954801273950553,0.05658684402619077,2.491001646656977,0.009865764257528034,0.10467650000000006,0.07964550000000159,clean
231632224_sector01_2_4,0.006364606491570334,0.10839738856056289,2.515505302031631,0.019044639915005206,0.16607600000000033,0.18934349999999966,clean
232070188_sector01_3_4,0.0030383845298341877,0.0532880487424297,2.278559743737473,0.008707739276018202,0.08060949999999778,0.10256199999999893,clean
235008251_sector01_3_2,0.001404890869661964,0.025951854018941577,2.1130711916054694,0.004471401588499457,0.04896350000000105,0.03827499999999873,clean
260266413_sector01_4_4,0.002576836737359032,0.04425599322975265,2.3126427723517584,0.0073551253769054215,0.06540199999999885,0.08516424999999828,clean
281632467_sector01_4_3,0.001742088674482342,0.03186660386968297,2.6204841753028294,0.005382240306700175,0.05363599999999913,0.05221750000000114,clean
281779339_sector01_3_1,0.005549196597578291,0.09622438200508414,2.4844205272713658,0.01691917240117342,0.15208175000000068,0.17172900000000269,clean
294206567_sector01_4_3,0.003937415908290906,0.0726348592247824,2.3860654281644327,0.011782966076197714,0.11498549999999952,0.1257419999999989,clean
300139147_sector01_4_3,0.002440696632283327,0.03765901790342709,2.353989563600403,0.006962328185323183,0.05539875000000016,0.07099900000000048,clean
300266181_sector01_1_4,0.002055890357476795,0.03608499506787194,2.0987457326237355,0.005972905891903915,0.057131999999999294,0.0637400000000028,clean
308396022_sector01_4_3,0.0022405803810319645,0.03381344124465217,2.0774203137043887,0.006406998881963388,0.051646499999999484,0.06320574999999984,clean
308920797_sector01_4_3,0.0017604668324397942,0.03035405043299718,2.4866651260981922,0.005134734965343391,0.047132000000001284,0.057735999999998455,clean
31781107_sector01_3_4,0.005627242126842063,0.1018948220957576,2.3169418382229665,0.016348799860817637,0.15207449999999945,0.18712399999999718,clean
31854418_sector01_3_4,0.0024301603851516413,0.046436111191179706,2.252248330457412,0.007466228173319621,0.07609949999999976,0.08301050000000032,clean
32089898_sector01_4_1,0.003069354775033161,0.05041761706789503,2.3189199207172235,0.00881823304696387,0.07528774999999932,0.09597550000000155,clean
327916740_sector01_3_2,0.0014267169479868786,0.027306856663737857,2.548637269485019,0.004733110127804,0.05082475000000031,0.0402397499999978,clean
349055734_sector01_4_3,0.0025703608091467416,0.04123260407439862,2.399308840418574,0.007229587658804895,0.05972800000000067,0.08082974999999948,clean
355547586_sector01_2_4,0.004539655793537623,0.07722725238672852,2.4660060976661122,0.01373689610670846,0.12679324999999864,0.13778750000000173,clean
358502706_sector01_3_3,0.0033910947262274518,0.05445896128353458,2.4759875614129356,0.009806611538970897,0.08374300000000012,0.10341200000000228,clean
364399376_sector01_4_3,0.0035696533467631957,0.041631867064816315,2.555789808626471,0.010127801184975587,0.060815500000000355,0.07950100000000049,clean
370238490_sector01_3_3,0.002031596531547181,0.03582888383916088,2.031809147518371,0.006210172674248323,0.05954700000000024,0.06267950000000155,clean
389377286_sector01_1_1,0.00253480123819963,0.043454062761213476,2.307219367758134,0.007254655603300343,0.06552250000000015,0.08456750000000213,clean
393948793_sector01_2_3,0.0034629580286171828,0.06351348975697599,2.3433145501886887,0.010217233075181338,0.09978475000000131,0.11623599999999712,clean
52205980_sector01_3_1,0.006264871669873704,0.10679961578224509,2.4802948081613096,0.01903795153575422,0.17014675000000068,0.1916687500000016,clean
