index,Meanvariance,Std,StructureFunction_index_31,PercentDifferenceFluxPercentile,Amplitude,Q31,source
114920076_sector01_1_1,0.0058599975229455484,0.10603661896240764,2.298429275867575,0.01915144525257433,0.18303775000000044,0.16850099999999912,clean
114920880_sector01_1_1,0.009713353381056757,0.16906875616122552,2.0258984759016765,0.030374025134452438,0.2811239999999984,0.2674354999999977,clean
114920936_sector01_1_1,0.006289946069217548,0.1136935446461697,1.884315143687018,0.020061452099134826,0.19512100000000032,0.16923200000000094,clean
114949674_sector01_1_1,0.005499741499451769,0.09027966326775985,1.9565789932149988,0.01790313588635991,0.1574390000000001,0.14103000000000065,clean
114952145_sector01_1_1,0.008036436970036465,0.14010261093824078,2.0764509991847966,0.025690481276545257,0.23773825000000137,0.20787049999999851,clean
114987492_sector01_1_1,0.005119933362186641,0.09152613180274854,1.9168842897192964,0.0168316528365106,0.15936274999999966,0.14098849999999885,clean
115112801_sector01_1_1,0.0039031220513749986,0.07116679843287672,2.190936409365055,0.012675057254615762,0.12627799999999922,0.10370000000000346,clean
115149971_sector01_1_1,0.003811699860092012,0.0655400190239262,2.4607341815496153,0.012604076661551365,0.11459449999999904,0.10067599999999999,clean
117511798_sector01_2_3,0.0047077119678729335,0.08919287061282694,2.216313830470419,0.015383179695875656,0.1587234999999989,0.13299350000000132,clean
121487705_sector01_2_3,0.004515876446434718,0.08763079927017026,2.2481754472923714,0.014527014603292913,0.15254174999999925,0.13726449999999701,clean
126583380_sector01_1_1,0.001255356618213602,0.022683327069066565,2.0637205346166607,0.004092445663514245,0.04289149999999964,0.032452499999998,clean
126876039_sector01_2_4,0.0025968555648186887,0.045484157469735234,2.3207694431589885,0.007966851573459442,0.0731925000000011,0.07874100000000084,clean
126877508_sector01_1_1,0.005062976149762131,0.09247848976876044,1.9455164231799502,0.01647820470604994,0.16341450000000002,0.13099400000000117,clean
126910093_sector01_1_1,0.01511522931358616,0.21235279406757912,1.9800253878117293,0.04767591543722028,0.3616109999999999,0.3371460000000006,clean
126911434_sector01_1_1,0.01286249272097194,0.22387909591218122,1.9791744545385197,0.04155540142287532,0.3838159999999995,0.3404609999999977,clean
126912346_sector01_1_1,0.0063546245254345315,0.11656613301598266,1.9835149167290202,0.020695701690628638,0.20223050000000065,0.1791230000000006,clean
129645768_sector01_1_1,0.006045341072402906,0.11529458070618126,2.193711064877119,0.0191010209138376,0.1999955,0.17622975000000096,clean
129647320_sector01_1_1,0.0036592043636010305,0.07128550432738408,1.9133266668588111,0.01163883501560591,0.12570049999999888,0.11319999999999908,clean
129711128_sector01_1_1,0.006546181288066348,0.12290767851192974,2.0948315067385757,0.020950240289099052,0.21145800000000037,0.18076774999999756,clean
139112438_sector01_1_1,0.006453045121145429,0.11585872399861197,1.7572764495414994,0.020868300554679177,0.19968249999999976,0.18058250000000342,clean
139149644_sector01_2_3,0.002075436098602734,0.03899242754035631,2.2359558099329027,0.006614380021426855,0.06803299999999979,0.06336399999999998,clean
